1 0 0.000000000000000e+00
2 5e-05 5.801485714285714e+15
3 0.0001 1.029108571428571e+16
4 0.00015 1.445371428571428e+16
5 0.0002 1.822514285714286e+16
6 0.00025 2.170742857142857e+16
7 0.0003 2.492457142857143e+16
8 0.00035 2.792571428571428e+16
9 0.0004 3.072571428571428e+16
10 0.00045 3.335428571428571e+16
11 0.0005 3.582057142857142e+16
12 0.00055 3.814628571428571e+16
13 0.0006 4.033828571428571e+16
14 0.00065 4.241257142857142e+16
15 0.0007 4.437485714285714e+16
16 0.00075 4.623771428571428e+16
17 0.0008 4.800571428571428e+16
18 0.00085 4.968799999999999e+16
19 0.0009 5.129028571428571e+16
20 0.00095 5.281714285714286e+16
21 0.001 5.427542857142857e+16
22 0.00105 5.566857142857142e+16
23 0.0011 5.699999999999999e+16
24 0.00115 5.827314285714285e+16
25 0.0012 5.949257142857141e+16
26 0.00125 6.065942857142857e+16
27 0.0013 6.177485714285714e+16
28 0.00135 6.284342857142857e+16
29 0.0014 6.386399999999998e+16
30 0.00145 6.483885714285714e+16
31 0.0015 6.576799999999999e+16
32 0.00155 6.665371428571428e+16
33 0.0016 6.749599999999999e+16
34 0.00165 6.829599999999999e+16
35 0.0017 6.905371428571428e+16
36 0.00175 6.977028571428570e+16
37 0.0018 7.044685714285714e+16
38 0.00185 7.108457142857142e+16
39 0.0019 7.168342857142857e+16
40 0.00195 7.224571428571427e+16
41 0.002 7.277142857142856e+16
42 0.00205 7.326400000000000e+16
43 0.0021 7.372342857142856e+16
44 0.00215 7.415200000000000e+16
45 0.0022 7.455085714285714e+16
46 0.00225 7.492342857142856e+16
47 0.0023 7.526971428571427e+16
48 0.00235 7.559200000000000e+16
49 0.0024 7.589142857142856e+16
50 0.00245 7.617028571428571e+16
51 0.0025 7.642971428571427e+16
52 0.00255 7.667085714285714e+16
53 0.0026 7.689371428571427e+16
54 0.00265 7.710171428571427e+16
55 0.0027 7.729257142857142e+16
56 0.00275 7.746857142857142e+16
57 0.0028 7.762971428571427e+16
58 0.00285 7.777371428571427e+16
59 0.0029 7.790400000000000e+16
60 0.00295 7.801714285714285e+16
61 0.003 7.811314285714285e+16
62 0.00305 7.819314285714285e+16
63 0.0031 7.825485714285714e+16
64 0.00315 7.829828571428571e+16
65 0.0032 7.832228571428571e+16
66 0.00325 7.832571428571427e+16
67 0.0033 7.830857142857142e+16
68 0.00335 7.827085714285714e+16
69 0.0034 7.821257142857142e+16
70 0.00345 7.813142857142856e+16
71 0.0035 7.802971428571427e+16
72 0.00355 7.790514285714285e+16
73 0.0036 7.776000000000000e+16
74 0.00365 7.759428571428571e+16
75 0.0037 7.740800000000000e+16
76 0.00375 7.720114285714285e+16
77 0.0038 7.697714285714285e+16
78 0.00385 7.673485714285714e+16
79 0.0039 7.647542857142856e+16
80 0.00395 7.620114285714285e+16
81 0.004 7.591200000000000e+16
82 0.00405 7.561142857142856e+16
83 0.0041 7.529828571428571e+16
84 0.00415 7.497485714285714e+16
85 0.0042 7.464228571428571e+16
86 0.00425 7.430285714285714e+16
87 0.0043 7.395657142857142e+16
88 0.00435 7.360457142857142e+16
89 0.0044 7.324800000000000e+16
90 0.00445 7.288914285714285e+16
91 0.0045 7.252685714285714e+16
92 0.00455 7.216457142857142e+16
93 0.0046 7.179999999999999e+16
94 0.00465 7.143542857142857e+16
95 0.0047 7.107085714285714e+16
96 0.00475 7.070628571428570e+16
97 0.0048 7.034285714285714e+16
98 0.00485 6.998057142857142e+16
99 0.0049 6.961942857142857e+16
100 0.00495 6.925828571428570e+16
101 0.005 6.889828571428570e+16
102 0.00505 6.853828571428570e+16
103 0.0051 6.817942857142857e+16
104 0.00515 6.782057142857142e+16
105 0.0052 6.746057142857142e+16
106 0.00525 6.710057142857142e+16
107 0.0053 6.673942857142857e+16
108 0.00535 6.637599999999999e+16
109 0.0054 6.601028571428571e+16
110 0.00545 6.564342857142857e+16
111 0.0055 6.527314285714285e+16
112 0.00555 6.490057142857142e+16
113 0.0056 6.452342857142857e+16
114 0.00565 6.414399999999999e+16
115 0.0057 6.376114285714284e+16
116 0.00575 6.337485714285714e+16
117 0.0058 6.298514285714285e+16
118 0.00585 6.259199999999998e+16
119 0.0059 6.219542857142858e+16
120 0.00595 6.179542857142858e+16
121 0.006 6.139314285714286e+16
122 0.00605 6.098742857142857e+16
123 0.0061 6.057828571428570e+16
124 0.00615 6.016685714285715e+16
125 0.0062 5.975200000000001e+16
126 0.00625 5.933485714285712e+16
127 0.0063 5.891428571428571e+16
128 0.00635 5.848914285714285e+16
129 0.0064 5.806057142857142e+16
130 0.00645 5.762628571428571e+16
131 0.0065 5.718742857142857e+16
132 0.00655 5.674057142857142e+16
133 0.0066 5.628685714285714e+16
134 0.00665 5.582399999999999e+16
135 0.0067 5.535085714285714e+16
136 0.00675 5.486514285714285e+16
137 0.0068 5.436799999999999e+16
138 0.00685 5.385599999999999e+16
139 0.0069 5.332914285714286e+16
140 0.00695 5.278514285714286e+16
141 0.007 5.222399999999999e+16
142 0.00705 5.164342857142857e+16
143 0.0071 5.104228571428571e+16
144 0.00715 5.042171428571428e+16
145 0.0072 4.978057142857142e+16
146 0.00725 4.911771428571428e+16
147 0.0073 4.843314285714286e+16
148 0.00735 4.772799999999999e+16
149 0.0074 4.700114285714286e+16
150 0.00745 4.625371428571428e+16
151 0.0075 4.548571428571428e+16
152 0.00755 4.469828571428571e+16
153 0.0076 4.389142857142857e+16
154 0.00765 4.306514285714286e+16
155 0.0077 4.222171428571428e+16
156 0.00775 4.136000000000000e+16
